h3_index,elevation,slope,aspect,roughness,wind_10m_avg,wind_10m_std,landcover,population_density
8826dbd529fffff,730,2.3862333,247.14133,1.637492826614039,2.116253396348487,1.036693799150086,82,0.1625232
8826ea1adbfffff,239,0.92740995,180.0,1.5850194154228254,1.0268789804583092,0.5946338787754318,41,7.653415
8826cd3a8dfffff,133,0.92740995,-0.0,1.1344442538522592,0.8253864748412987,0.4335517996459228,82,5.378491
8829aed1e9fffff,769,5.9490404,108.10085,2.838422636847665,1.8795902845420742,0.7725304261136672,21,0.0
88488ad4a5fffff,701,4.399823,282.14505,2.5169148723752155,2.4595521351261445,1.2336207410319917,52,0.43571123
882a14a8dbfffff,11,1.5484114,233.21246,1.6402882691763365,0.85927816589236,0.3507298146245863,23,1793.1907
8844d9d42bfffff,743,14.333652,198.14433,12.699191748049097,0.7116281805292881,0.3314153878477326,41,19.006763
882741a32bfffff,327,2.7802885,180.0,1.4294457965601952,0.8320449755744238,0.39070593466889825,41,28.399006
88267610b5fffff,292,3.9061406,198.5033,2.7613685347893173,1.0380235502588593,0.5321161276551273,82,4.6032705
88265598ebfffff,247,2.565036,248.81699,1.9166296949998198,0.8204738156452352,0.39391762298488087,81,41.29153
88283291a7fffff,66,3.6469443,40.365414,2.2219607417083016,0.9951494404166676,0.5118162257348466,71,0.34564525
88262d5ae1fffff,423,1.284246,90.0,1.1050601118888068,1.1805311025754681,0.54159990940156,82,1.436911
882a8e0917fffff,785,27.922226,207.65025,27.103930964332275,0.8942072665981913,0.42608656221249935,41,4.7537475
8826d3b8a7fffff,1168,3.8531811,241.26955,2.1757437558766735,2.180577406815441,0.788723598311021,71,0.0
8826de56d3fffff,1012,5.65778,348.63525,1.8173581111121035,2.0363155703528046,0.8548381742668689,71,0.2084601
882a861269fffff,352,1.5340456,232.81,2.012869878522024,0.8603869342292252,0.43580904335999376,21,8.675693
882783006bfffff,891,4.464567,114.497185,1.9315655410477306,1.5857350563128283,0.9525376922857305,82,0.029488523
8826240449fffff,413,0.0,-0.0,3.4956985527258655,0.8186329795717684,0.3867990549851171,11,26.590946
8828f3820bfffff,4,0.0,-0.0,1.1801495750857922,0.9444177830572629,0.40358582038205315,24,296.44955
882a92c919fffff,262,1.2162405,270.0,0.6587760159847623,1.292337315007139,0.7327084640060324,82,4.2108016
88299b040bfffff,1704,0.0,-0.0,0.0,0.9593049290698462,0.2844589609856925,52,0.0
8844c5790bfffff,151,2.393215,247.21185,2.1485832144085113,0.6528129856567627,0.3336768233054794,71,8.028924
882620db5dfffff,394,2.8416898,70.96659,1.6632340049633156,0.8812161563119079,0.44407861597206916,81,3.191957
8848986d87fffff,418,3.7047918,-0.0,6.06029677501449,1.7406444539556598,1.003716845120896,52,1.2437724
88261ed267fffff,911,4.1816792,63.71673,3.107808815734186,1.7409346979502112,0.8643929726504042,71,0.11138128
8826a85b53fffff,1581,3.9018419,341.68686,2.9335270593689615,1.6994376131587279,1.0754047053698261,71,0.22851698
88262d4d37fffff,385,0.92740995,180.0,1.0879675865519869,1.1651347701620431,0.5691845685905111,82,1.6530565
8844459457fffff,4,1.4163504,229.10216,0.6290218370376511,1.3044801909302386,0.6666384724456869,81,1.2700176
88262b02cbfffff,328,4.18907,243.76682,1.8276418920203927,1.07745886700325,0.5487925646800854,82,1.456974
882772a6e3fffff,179,0.0,-0.0,0.0,1.8379121619191687,0.9453087556546568,11,0.0
8826dc258dfffff,456,3.8245656,241.03357,2.1852940772540506,1.7064250472883367,0.9774922835558755,52,0.0
882b882453fffff,319,4.2288246,64.03289,3.4762237574463217,0.9908286678623465,0.3958973652212247,43,53.87704
8826c48181fffff,531,4.7708755,14.120044,3.147227282363657,1.3484365617591345,0.8642933219466062,71,0.0
8826dab837fffff,803,1.8543341,180.0,2.4610247998281634,1.908715909756142,0.9109700352586303,71,0.0
