h3_index,elevation,slope,aspect,roughness,wind_10m_avg,wind_10m_std,landcover,population_density
8826285035fffff,345,1.5790247,234.03908,0.8768388187342696,1.2105658852603174,0.5867468448769033,82,1.4173992
8848867489fffff,262,1.3982252,228.45541,2.968949403088054,2.878901599236046,1.303289636632532,52,0.0
88276b6457fffff,189,0.0,-0.0,0.825459119026451,1.2173053195396017,0.6709432464882621,82,3.9569132
8826d5ca8dfffff,993,5.822956,99.13336,4.5448388511895335,1.932261979292445,0.953374823512634,71,0.0
8826b14161fffff,2280,2.5019999,270.0,1.9020145395008046,3.0446566026326742,1.1093502175268344,52,0.0
8828f20c0dfffff,1276,5.3429794,149.93248,3.83152055598006,0.7517236437331025,0.3419669955212362,71,0.0
8826a05237fffff,1718,4.241606,295.88275,2.6668401998422313,2.3596944808185865,1.5482562100021866,52,0.045149058
8826606551fffff,206,1.5270573,52.61069,1.0006245446628559,1.1002400876939662,0.6153999444848962,82,6.0623384
8826db756dfffff,771,0.92740995,-0.0,1.3401187885209798,2.1603128971661976,1.0057973495241725,52,0.06646404
88267592c3fffff,190,0.0,-0.0,0.9378877790266686,1.018763195579108,0.5289898925517879,82,0.0
88279e088dfffff,1351,1.3312243,90.0,1.5375353634374955,1.337801220611509,0.6591577524585575,71,0.600507
88266db191fffff,260,2.5360255,111.43758,2.0186551867564955,0.7434031347988944,0.3900236837222416,81,5.181371
882ad0891dfffff,28,5.924314,108.1796,2.166343593422953,0.7239019733249763,0.33651747955228317,90,29.8403
8826f11a19fffff,754,2.3484683,270.0,1.202177671414973,1.597090952088824,0.9723321185784557,82,0.39343336
8826997a1bfffff,1977,13.20511,164.98308,14.65539177646458,0.5529193830126752,0.35601956322134637,41,2.1758208
8826c4830bfffff,533,2.512143,248.34811,1.0462045402437046,1.3896549568029772,0.8910160826882874,82,0.084391266
8827823539fffff,925,4.189942,77.23419,2.5475077857324298,1.615794759253521,0.9565353610760796,71,0.0
88288dcc69fffff,284,4.3805046,295.00122,3.6170266977792305,2.475338154161095,0.9951194891474604,71,0.029818574
88268e5869fffff,3200,8.335141,83.65652,9.651054716602593,0.9609103061757689,0.33715509860417747,42,0.0
8826608d13fffff,219,1.535182,307.1578,1.0952169685707944,1.1841945018666058,0.6640822414415443,82,1.874551
88298ca9adfffff,2317,18.749598,154.96994,9.50507876256588,1.1511096311735571,0.3687699870434009,52,0.0
8828ad9727fffff,1581,1.2597413,270.0,1.9378085666072196,0.7819301222151748,0.40556990665268344,52,0.0
882a36d551fffff,1199,21.595703,210.81938,20.770557927860565,0.7906992176599613,0.31632322969308396,42,0.0
88265d89bdfffff,128,3.879063,162.73563,2.4416557153369585,0.7527617529355415,0.41650216444467086,41,9.049494
88279ab015fffff,1384,2.7851121,109.43609,1.810929840919927,0.8966644033388554,0.5625527208957457,52,0.0
88260dccebfffff,360,1.5463297,53.154743,2.6271893945703257,1.211709427030928,0.5864249117530448,82,4.406921
88260536b5fffff,471,0.0,-0.0,1.297484189810837,1.1898788904528264,0.5930664084336705,82,1.4189472
88270aa06bfffff,407,3.9211967,315.11215,1.7690475863504906,0.8079847861522743,0.3440072382221941,90,0.0
8826712743fffff,200,1.5206738,127.57344,0.6421278662267744,0.9224256835710049,0.47042443322184835,82,0.0
88271baf29fffff,352,0.0,-0.0,0.6731601021347442,0.9683894770861388,0.5083808198602907,82,1.2331108
8829886927fffff,1480,13.407919,298.38232,11.375056924405353,0.711210380139403,0.34516558527548113,52,0.008225277
8826e64487fffff,479,3.6952353,104.515884,2.8095155737750974,1.296180784512027,0.7697311404201808,71,0.57832384
8826dbb561fffff,703,9.444007,346.7014,8.244039155109428,1.9879094479575679,0.9936367104487019,42,3.0536146
88262850e1fffff,350,4.251593,64.18278,1.1945314797258781,1.2105658852603174,0.5867468448769033,82,1.4896723
8826d18167fffff,1035,3.0036976,22.256065,1.2114956799859922,2.204458900760072,0.9955324083332809,71,0.16898566
884450759dfffff,26,2.146769,30.268087,1.0997709049230526,0.6003327642563091,0.2971602503137176,42,0.7527802
8826a43187fffff,1458,3.0635839,155.14514,2.2495313964542225,1.8177082110030627,1.0644328534882566,71,0.0
88262a5249fffff,433,3.0573537,155.39888,1.446534297689439,1.209847044774632,0.6059127543337851,82,1.34634
88264149b7fffff,99,0.0,-0.0,0.0,0.5915339837958005,0.31027608095875836,11,0.0
8828f2a1d7fffff,695,4.563906,35.78938,3.274476917576767,0.668001939901531,0.3028516684438771,42,0.0
8848f2d5cdfffff,1444,2.1476734,270.0,1.538618516324144,1.6219923484346328,0.7847476453505815,71,0.1290237
88299b8707fffff,1898,1.2169565,90.0,1.308034314927162,1.2246090881199168,0.39816366902407385,52,0.0
8826d19231fffff,964,2.7802885,180.0,3.084267018340769,2.1998818779173783,1.0051144313690286,71,0.0
8826606283fffff,226,0.0,-0.0,1.0341926089242632,1.1002400876939662,0.6153999444848962,82,3.7408664
8826750201fffff,241,1.5415546,306.97842,1.4445174178935047,0.9940637925893568,0.5087755969078834,82,5.1023884
8829a4573bfffff,475,5.8012075,71.41782,8.338476824443337,0.9741691315435973,0.4436328394709402,21,573.14966
8826eb34c9fffff,488,9.195146,180.0,8.790542416994962,0.7000903345763403,0.3857665095576142,42,0.539716
882a8ac14dfffff,489,21.215775,265.2159,14.392342588954255,0.8570512908531956,0.4001584513880761,11,125.69733
882605c6c5fffff,546,2.2582114,34.813656,0.7738973561620024,1.2691914967492413,0.6298924283096945,82,0.60394424
8848934d01fffff,21,0.0,-0.0,0.7987912567665589,1.3398057455377628,0.7012574563832731,82,0.0
88488318a7fffff,253,1.4090849,228.84567,1.6402882691768683,2.153538589166276,0.9563028959309484,52,0.0
882664926dfffff,175,0.0,-0.0,0.0,1.7467779443562406,1.15507954031464,11,0.0
8844dd0a89fffff,282,2.9237742,50.66178,2.9661424161664254,0.6028148144897512,0.24913454982482894,43,48.63643
8826089a43fffff,393,4.630897,306.837,2.2223355980148636,1.1309948321388834,0.5706983020153422,82,2.4693599
88446ca161fffff,19,0.92740995,-0.0,1.0690449676496976,1.394202809809397,0.7428430619083799,23,2096.5955
8844c605c1fffff,93,1.8543341,180.0,2.0457084222273414,0.8017485441632536,0.3780508411606985,71,16.255693
8826ddd733fffff,386,3.4823124,105.42729,1.6724735713080596,1.682295255658364,1.0269474880770288,82,0.33439076
8827525335fffff,296,0.92740995,-0.0,0.8463853613575654,0.7465854915720033,0.3607443446664189,95,9.951189
882a93c0a5fffff,230,1.2017926,90.0,0.795133050561764,0.890695133352019,0.4900408153744621,82,21.28148
8826d0663dfffff,1223,4.6300273,101.53021,3.1488149202492255,2.355057725947953,0.7950464050855828,71,0.064184286
88264c0961fffff,179,5.547545,-0.0,2.8610760100051813,0.5949614366380556,0.31427809315660604,41,0.0
8826b0ce13fffff,2595,57.257385,323.27567,56.43385220889858,0.6317514047411844,0.2794345820865753,42,0.03249424
88299d744bfffff,2029,6.2512484,72.808914,5.378083465087917,1.0935886274846405,0.3971218867754349,42,0.0
882b99701dfffff,121,3.057542,155.39114,2.6049003894870664,1.959583812202517,0.9975390717097793,21,17.545063
882a848e83fffff,419,14.679918,312.82144,9.610099851650391,0.8877712374180355,0.4239598756627504,43,9.793263
8827805ad1fffff,733,1.6667451,236.19891,0.9641642294893401,1.4407678189409354,0.8490050782431734,52,0.0
